2025-02-19 12:41:16,559 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:16,628 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:16,630 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:16,630 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:17,539 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:17,542 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:17,542 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:17,698 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:17,701 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:17,701 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:19,450 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:19,453 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:19,453 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:20,736 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:20,740 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:20,740 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:22,265 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:22,268 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:22,268 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:22,376 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:22,380 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:22,380 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:23,939 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:24,214 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:24,214 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:52:09,421 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:52:09,988 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:52:09,988 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:52:18,715 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
